,ID,nli_label,claim,evidence
549,889,0,استراليا معافاه ..قيود عيد الملايين في علي الفصح و100 مليون تطعيم في اميركا.,كانبيرا – واشنطن – الفاتيكان – بيت لحم – دبي – الناس نيوز : بينما يستعد ملايين المسيحيين حول العالم السبت لقضاء عطله عيد الفصح في ظل القيود نظرا لتفشي فيروس كورونا، وردت انباء مبشره من الولايات المت
550,675,0,سيجري انتخابات تشريعيه فلسطينيه مقرره في نهايه مايو/ايار المقبل.,هل ستجري الانتخابات الفلسطينيه .. ؟! / علاء برقان ترقب حذر .. تشهد الانتخابات التشريعيه الفلسطينيه المقرر اجراؤها نهايه مايو/ايار المقبل حاله ترقب ومتابعه واسعه علي مختلف الصعد والمستويات الداخليه
551,613,0,"""القاتل هو من يصف الاخر بذلك""، ردا علي نعت نظيره الامريكي جو بايدن له بـ""القاتل"".","بوتين وبايدن في موسكو عام مونت كارلو الدوليه ا ف ب نص: مونت كارلو الدوليه / ف ب اكد الروسي فلاديمير بوتين الخميس 18 مارس 2021 ان هو من يصف الاخر بذلك""، علي نعت نظيره الا"
552,2020,1,انطلق موكب نقل المومياوات الملكيه الفرعونيه من المتحف المصري في ميدان التحرير الي المتحف القومي للحضاره في مدينه الفسطاط.,انطلق موكب نقل المومياوات الملكيه الفرعونيه، مساء السبت، من المتحف المصري في ميدان التحرير بقلب القاهره، الي المتحف القومي للحضاره في مدينه الفسطاط.
553,2854,2,اكدت وزيرا خارجيه امريكا وعمان ضروره تكثيف الجهود للتوصل الي وقف الحرب والعمليات العسكريه في اليمن.,"لانجاز مالم ينجز، فاصمدوا ايها اليمنيون فان ملامح النصر يلوح من انبطاح السعوديه للمشروع الامريكي الايراني"". ويقول: ""لا تزال المواقف الامريكيه كلاميه مهزوزه لا تخرج عن نطاق الشجب والتنديد والاستنكار"". وتقول العرب اللندنيه ان ""بوادر اللين المسجله اخيرا في مواقف كل من السعوديه وايران بشان العلاقه بينهما وملامح التهدئه الملموسه في الخطاب السياسي للغريمتين الاقليميتين احيت الامل في ايجاد مخرج سلمي للصراع الدامي في اليمن"". © 2026 بي بي سي. بي بي سي ليست مسؤوله عن محتوي المواقع الخارجيه. سياستنا بخصوص الروابط الخارجيه."
554,630,0,حايك يشكر الملك الاردني علي توجيهاته لاقامه مستشفي ميداني جديد في غزه.,"وغيرها من الادوات التقنيه. قد تفضلون الاطلاع علي سياسه ملفات الارتباط الخاصه بموقع Facebook وسياسه الخصوصيه قبل الموافقه. لعرض المحتوي، اختر ""موافقه واكمال"" وابدت دول عديده لاقامه مستشفيات ميدانيه ترفد القطاع الصحي في قطاع غزه بخدماتها، منها؛ الاردن الذي يقيم مستشفي ميدانيا منذ عام 2009 في منطقه الهوي شمالي قطاع غزه، الي جانب مستشفي ميداني جديد في خان يونس، والامارات التي اعلنت عن اقامه مستشفي ميداني متكامل منطقه رفح جنوبي القطاع، وقطر التي ابلغت وزاره الصحه غزه عن نيتها بتامين مستشفي ميداني اضافي لما سبق، وذلك اعلان الناطق باسم وزاره الصحه في قطاع غزه اشرف"
555,492,0,البحرين تعبر عن دعمها للمبادره المصريه لهدنه بين الاسرائيليين والفلسطينيين.,"القطاع لانه ليس في صالح القضيه الفلسطينيه"". وفي حديثه لبي بي سي نيوز عربي يقول الخبير العسكري المصري محمد الشهاوي، مستشار كليه القاده والاركان بالقاهره ان ""ظهور المقترح المصري بشكل رسمي في شكل اعلان من قبل الرئيس السيسي يجب ان يدفع كلا الجانبين حماس واسرائيل الي قبول العرض المصري، خاصه علي ضوء استمرار الخسائر التي تتعرض لها القوات الاسرائيليه في مناطق مختلفه من قطاع غزه، والجبهه التي فتحتها في لبنان، بالاضافه الي الضغوط الشديده المتواصله التي يتعرض لها رئيس الوزراء نتانياهو من اجل اطلاق سراح الرهائن"". الرد الاسرائيلي علي المبادره المصريه لم يتاخر كثيرا، فقد نقلت القناه 12 الاسرائيليه عن"
556,2453,1,حض وزير الخارجيه الفرنسي طهران علي «ان تكون بناءه» في المحادثات.,حض وزير الخارجيه الفرنسي جان ايف لودريان طهران السبت علي “ان تكون بناءه في المحادثات التي ستجري” في فيينا بوساطه اوروبيه في محاوله لانقاذ الاتفاق الدولي حول الملف النووي الايراني.
557,30,1,"حركه الملاحه بالقناه شهدت عبور سفينه الغطس XIANG RUI KOU الحامله للكراكه الجديده ""مهاب مميش"".","اكد رئيس هيئه قناه السويس الفريق اسامه ربيع ان حركه الملاحه بالقناه شهدت، السبت، عبور سفينه الغطس XIANG RUI KOU الحامله للكراكه الجديده"" مهاب مميش"". وتعد الكراكه احدث واكبر كراكات الشرق الاوسط، ضمن ق"
558,1607,2,علاج 1317 مريضا سرطان بـ19 مليون ريال في 2020.,"نسب البقاء علي قيد الحياه بعد السرطان، ولكن من المثير للاهتمام ملاحظه تقليله من مضاعفات العلاج الكيمياوي."" وشددت انه لابد من اجراء المزيد من التجارب لضمان سلامه هذا العلاج وتاثيره، والتاكد من فائدته للمرضي. © 2026 بي بي سي. بي بي سي ليست مسؤوله عن محتوي المواقع الخارجيه. سياستنا بخصوص الروابط الخارجيه."
